Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
simple	pink to red	alternate	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Bistorta officinalis	Bistorta	Polygonaceae	Caryophyllales
simple	blue to purple or white or yellow	alternate	teeth	bilaterally symmetrical	5	unfused	5	dry & splits open	no bulbils	blue to purple or white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Viola arvensis	Viola	Violaceae	Malpighiales
simple	pink to red or white or yellow	alternate	teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Campanula punctata	Campanula	Campanulaceae	Asterales
simple	yellow	alternate	teeth	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Verbascum densiflorum	Verbascum	Scrophulariaceae	Lamiales
simple	white	alternate	lobes or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Ipomoea pandurata	Ipomoea	Convolvulaceae	Solanales
simple	blue to purple or white or yellow	alternate	lobes or teeth	radially symmetrical	5	unfused or fused	5 or 13	dry & splits open	no bulbils	blue to purple or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Abelmoschus esculentus	Abelmoschus	Malvaceae	Malvales
compound or simple	yellow	alternate	lobes	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus bulbosus	Ranunculus	Ranunculaceae	Ranunculales
compound	pink to red or yellow	alternate	lobes	radially symmetrical	5	unfused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Aquilegia canadensis	Aquilegia	Ranunculaceae	Ranunculales
compound	white	alternate	teeth	radially symmetrical	5	unfused or fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Aruncus dioicus	Aruncus	Rosaceae	Rosales
simple	white	alternate	lobes	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum triflorum	Solanum	Solanaceae	Solanales
simple	orange or yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	orange or yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera laciniata	Oenothera	Onagraceae	Myrtales
simple	?	alternate	teeth or entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium simplex	Chenopodium	Amaranthaceae	Caryophyllales
simple	blue to purple or pink to red or white	alternate	teeth or entire	bilaterally symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Iberis umbellata	Iberis	Brassicaceae	Brassicales
simple	blue to purple	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cynoglossum microglochin	Cynoglossum	Boraginaceae	Boraginales
simple	white	alternate or opposite	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Plagiobothrys trachycarpus	Plagiobothrys	Boraginaceae	Boraginales
simple	?	alternate	lobes or entire	radially symmetrical	5	unfused or fused	1 or 3 or 4 or 5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Dysphania botrys	Dysphania	Amaranthaceae	Caryophyllales
simple	pink to red	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ipomopsis rubra	Ipomopsis	Polemoniaceae	Ericales
simple	pink to red or white	basal	teeth	radially symmetrical	5	unfused or fused	10	dry & splits open	no bulbils	pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Pyrola minor	Pyrola	Ericaceae	Ericales
simple	blue to purple or pink to red or white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Hesperis matronalis	Hesperis	Brassicaceae	Brassicales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	13	fleshy	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Potentilla indica	Potentilla	Rosaceae	Rosales
simple	white	alternate	entire	radially symmetrical	5	fused	4 or 5	dry & splits open or dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	parasitic on other plants	no spines or with spines	Cuscuta compacta	Cuscuta	Convolvulaceae	Solanales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus flabellaris	Ranunculus	Ranunculaceae	Ranunculales
compound or simple	blue to purple	alternate	lobes or entire	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum dulcamara	Solanum	Solanaceae	Solanales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex violascens	Rumex	Polygonaceae	Caryophyllales
simple	blue to purple or white	alternate	teeth	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lobelia siphilitica	Lobelia	Campanulaceae	Asterales
compound	?	alternate	lobes or teeth or entire	radially symmetrical	4 or 5	unfused	7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Thalictrum dasycarpum	Thalictrum	Ranunculaceae	Ranunculales
compound	blue to purple or green to brown or yellow	alternate	lobes or entire	radially symmetrical	6	unfused	6	dry & doesn't split open	no bulbils	blue to purple or green to brown or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Caulophyllum thalictroides	Caulophyllum	Berberidaceae	Ranunculales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	green to brown or pink to red	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex acetosa	Rumex	Polygonaceae	Caryophyllales
compound	yellow	alternate	lobes	radially symmetrical	4	unfused	12 or 13	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Chelidonium majus	Chelidonium	Papaveraceae	Ranunculales
simple	pink to red	alternate or whorled	entire	radially symmetrical	5	unfused	3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Lechea intermedia	Lechea	Cistaceae	Malvales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Potentilla reptans	Potentilla	Rosaceae	Rosales
compound	white	alternate	lobes or entire	radially symmetrical or bilaterally symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Scandix pecten-veneris	Scandix	Apiaceae	Apiales
compound	white	alternate	teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	branched umbel	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Cicuta maculata	Cicuta	Apiaceae	Apiales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	5	fused	8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum oxyspermum	Polygonum	Polygonaceae	Caryophyllales
simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Camelina microcarpa	Camelina	Brassicaceae	Brassicales
compound or simple	blue to purple or pink to red or white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & doesn't split open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Raphanus sativus	Raphanus	Brassicaceae	Brassicales
